LIVRO	ANO	TITULO_POEMA	POEMA	QNT_VERSOS	TAM_POEMA
VIA VAZIA	1989	V	Dá-me a via do excesso. O estupor. Amputado de gestos, dá-me a eloqüência do Nada Os ossos cintilando Na orvalhada friez do teu deserto. 	4	141
VIA VAZIA	1989	VI	Que vertigem, Pai. Pueril e devasso No furor da tua víscera Trituras a cada dia Meu exíguo espaço. 	5	102
VIA VAZIA	1989	VII	Tu sabes que serram cavalos vivos Para que fiquem macias As sacolas dos ricos? Tu gozas ou defecas Diante do ato sem nome O rubro dessa orgia? 	6	143
VIA VAZIA	1989	VIII	Descansa. O Homem já se fez O escuro cego raivoso animal Que pretendias. 	4	74
VIA VAZIA	1989	IX	Uma mulher suspensa entre as linhas e os dentes. Antiqüíssima ave, marionete de penas As asas que pensou lhe foram arrancadas. Lavado de luzes, um deus me movimenta. Indiferente. Bufo. 	5	187
VIA VAZIA	1989	X	PEDRA D’ÁGUA, ABISMO, PEDRA-FERRO Como te chamas? Para que eu possa ao menos Soletrar teu nome, grudada à tua fundura. 	3	123
VIA VAZIA	1989	XI	Nos pauis, no pau-de-lacre, Aquele de nervuras e de folhas brilhantes, transitas. No pau-de-virar-tripa, só neste último, Pai Eu sei que te demoras, meditando minha víscera. 	4	177
VIA VAZIA	1989	XII	Águas de grande sombra, água de espinhos: O Tempo não roerá o verso da minha boca. Águas manchadas de um torpor de vinhos: Hei de tragá-las todas. E lúbrico, descontínuo O TEMPO NÃO VIVERÁ SE TOCAR A MINHA BOCA. 	5	222
ALCOÓLICAS	1989	I	a Jamil Snege É crua a vida. Alça de tripa e metal. Nela despenco: pedra mórula ferida. É crua e dura a vida. Como um naco de víbora. Como-a no livro da língua Tinta, lavo-te os antebraços, Vida, lavo-me No estreito-pouco Do meu corpo, lavo as vigas dos ossos, minha vida Tua unha púmblea, me casaco rosso E perambulamos de coturno pela rua Rubras, góticas, altas de corpo e copos. A vida é crua. Faminta como o bico dos corvos. E pode ser tão generosa e mítica: arroio, lágrima Olho d’água, bebida. A vida é liquída. 	14	536
ALCOÓLICAS	1989	II	Também são cruas e duras as palavras e as caras Antes de nos sentarmos à mesa, tu e eu, Vida Diante do coruscante ouro da bebida. Aos poucos Vão se fazendo remansos, lentilhas d’água, diamantes Sobre os insultos do passado e do agora. Aos poucos Somos duas senhoras, encharcadas de riso, rosadas De um amora, um que entrevi no teu hálito, amigo Quando me permitiste o paraíso. O sinistro das horas Vai se fazendo olvido. Depois deitadas, a morte É um rei que nos visita e nos cobre de mirra. Sussuras: ah, a vida é liquída. 	11	536
ALCOÓLICAS	1989	III	Alturas, tiras, subo-as, recorto-as E pairamos as duas, eu e a Vida No carmim da borrasca. Embriagadas Mergulhamos nítidas num borraçal que coaxa. Que estiola galhofa. Que desempenados Serafins. Nós duas nos vapores Lobotômicas líricas, e a gaicagem Se transforma em galarim, e é translúcida A lama e é extremoso o Nada. Descasco o dementado cotidiano E seu rito pastoso de parábolas. Pacientes, canonisas, muito bem-educadas Aguardamos o tépido poente, o copo, a casa. Ah, o todo se dignifica quando a vida é liquída. 	14	531
ALCOÓLICAS	1989	IV	E bebendo, Vida, recusamos o sólido O nodoso, a friez-armadilha De algum rosto sóbrio, certa voz Que se amplia, certo olhar que condena O nosso olhar gasoso: então, bebendo? E respondemos lassas lérias letícias O lusco das lagartixas, o lustrino Das quilhas, barcas, gaivotas, drenos E afasta-se de nós o sólido de fechado cenho. Rejubilam-se nossas coronárias. Rejubilo-me Na noite navegada, e rio, rio, e remendo Meu casaco rosso tecido de acuçena. Se dedutiva e líquida, a Vida é plena. 	13	501
ALCOÓLICAS	1989	V	Te amo, Vida, líquida esteira onde me deito Romã baba alcaçuz, teu trançado rosado Salpicado de negro, de doçuras e iras. Te amo, Líquida, descendo escorrida Pela víscera, e assim esquecendo Fomes País O riso solto A dentadura etérea Bola Miséria. Bebendo, Vida, invento casa, comida E um Mais que se agiganta, um Mais Conquistando um fulcro potente na garganta Um látego, uma chama, um canto. Ama-me. Embriagada. Intedita. Ama-me. Sou menos Quando não sou líquida. 	17	479
ALCOÓLICAS	1989	VI	Vem, senhora, estou só, me diz a Vida. Enquanto te demoras nos textos eloqüentes Aqueles onde meditas a carne, essa coisa Que geme sofre e morre, ficam vazios os copos Fica em repouso a bebida, e tu sabes que ela é mais viva Enquanto escorre. Se te demoras, começas a pensar Em tudo que se evola, e cantarás: como é triste O poente. E a casa como é antiga. Já vês Que te fazes banal na rima e na medida. Corre. O casaco e o coturno estão em seus lugares. Carminadas e altas, vamos rever as ruas E como dizia o Rosa: os olhos nas nonadas. Como tu dizes sempre: os olhos no absurdo. Vem. Liquidifica o mundo. 	14	617
ALCOÓLICAS	1989	VII	Mandíbulas. Espáduas. Frente e avesso. A Vida ressoa o coturno na calçada. Estou mais do que viva: embriagada. Bêbados e loucos é que repensam a carne o corpo Vastidão e cinzas. Conceitos e palavras. Como convém a bêbados grito o inarticulado A garganta candente, devassada. Alguns se ofendem. As caras são paredes. Deitam-me. A noite é um infinito que se afasta. Funil. Galáxia. Líquida e bemaventurada, sobrevôo. Eu, e o casaco rosso Que nào tenho, mas que a cada noite recrio Sobre a espádua. 	12	511
ALCOÓLICAS	1989	VIII	O casaco rosso me espia. A lã Desfazida por maus tratos É gasta e rugosa nas axilas. A frente revela nódoas vivas Irregulares, distintas Porque quando arranco os coturnos Na alvorada, ou quando os coloco rápida Ao crespúsculo, caio sempre de bruços. A Vida é que me põe em pé. E a sede. E a saliva. A língua procura aquele gosto Aquele seco dourado, e acaricia os lábios Babando impudente no casaco. É bom e manso o meu casaco rosso. Às vezes grita: ah, se te lembrasses de mim Quando prolixa. Lava-me, hilda. 	15	523
ALCOÓLICAS	1989	IX	Se um dia te afastares de mim, Vida - o que não creio Porque algumas intensidades têm a parecença da bebida Bebe por mim paixão e turbulência, caminha Onde houver uvas e papoulas negras (inventa-as) Recorda-me, Vida: passeia meu casaco, deita-te Com aquele que sem mim há de sentir um prolongado vazio. Empresta-lhe meu coturno e meu casaco rosso : compreenderá O porquê de buscar conhecimento na embriaguês da via manifesta. Pervaga. Deita-te comigo. Apreende a experiência lésbica: Estilhaça a tua própria medida. 	9	529
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Honra-me com teus nadas. Traduz me passo De maneira que eu nunca me perceba. Confude estas linhas que te escrevo Como se um brejeiro escoliasta Resolvesse Brincar a morte de seu próprio texto. Dá-me pobreza e fealdade e medo. E desterro de todas as respostas Que dariam luz A meu eterno entendimento cego. Dá-me tristes joelhos. Para que eu possa fincá-los num mínimo de terra E ali permanecer o teu mais esquecido prisioneiro. Dá-me mudez. E andar desordenado. Nenhum cão. Tu sabes que amo os animais Por isso me sentiria aliviado. E de ti, Sem Nome Não desejo alívio. Apenas estreitez e fardo. Talvez assim te encantes de tão farta nudez. Talvez assim me ames: desnudo até o osso Igual a um morto. 	21	711
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	O que me vem, devo dizer-te DESEJADO, Sem recuo, pejo ou timidezes. Porque é mais certo mostrar Insolência no verso, do que mentir decerto. Então direi O que se coleia a mim, na intimidade, e atravessa os vaus Da fantasia. Deito-me pensada de bromélias vivas E me recrio corpórea e incandescente. Tu sabes como nasceu a idéia das pontiagudas catedrais? De um louco incendiando um pinheiro de espinhos. Arquiteta de mim, me construo à imagem das tuas Casas E te adentras em carne e moradia. Queixumosa vou indo E queixoso te mostras, depois de te fartares Do meu jogo de engodos. E a cada noite voltas Numa simulaçào de dor. Paraíso do gozo. 	13	651
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	De tanto te pensar, Sem Nome, me veio a Ilusão. A mesma ilusão Da égua que sorve a água pensando sorver a lua. De te pensar me deito nas aguadas E acredito luzir e estar atada Ao fulgor do costado de um negro cavalo de cem luas. De te sonhar, Sem Nome, tenho nada Mas acredito em mim o ouro e o mundo. De te amar, possuída de ossos e de abismos Acredito ter carne e vadiar Ao redor dos teus cimos. De nunca te tocar Tocando os outros Acredito ter mãos, acredito ter boca Quando só tenho patas e focinho. Do muito desejar altura e eternidade Me vem a fantasia de que Existo e Sou. Quando sou nada: égua fantasmagórica Sorvendo a lua n’água. 	18	652
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Vem apenas de mim, ó Cara Escura Este desejo de te tocar o espírito Ou és tu, precisante de mim e de minha carne Que incendeias o espaço e vens muleiro Montado em ouro e sabre, clavina, cinturões Rebenque caricioso Sobre a minha anca viva? Ou há de ser a fome dos teus brilhos Que torna vadeante o meu espírito E me faz esquecer que sou apenas vício escureza de terra, latejante. Vem de mim, Cara Escura, a ramagem de púrpura Com a qual me disfarço. As facas Que a cada dia preparo, no seduzir Tua fina simetria. E vem de ti, Obscuro, Toda cintilância que jamais me busca. 	16	584
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Quisera dar nomes, muitos, a isso de mim Chagoso, trsite, informe. Uns resíduos da tarde Algumas aves, e asas buscando tua cara de fuligem. De áspide. Quisera dar o nome de Roxura, porque a ânsia Tem parecimento com esse desmesurado de mim 	6	243
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Que te procura. Mas também não é isso Este meu neblinar contínuo que te busca. Ando em grandes vaguezas, açoitando os ares Relinchando sombras, carreando o nada. Os que me vêem me gritam: como tem passado A aldeã de sua alteza? E há chacotas e risos. Mas vem vindo de ti um entremuro de sons e de cicios Um labiar de sabores, um sem nome de passos Como se águas pequenas desaguassem Num pomar de abios. Como se eu mesma Flutuasse, cativa, ofélica, sobre a tua Grande Face. 	11	483
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Hoje te canto e depois no pó que hei de ser Te cantarei de novo. E tantas vidas terei Quantas me darás para o meu outra vez amanhecer Tentando te buscar. Porque vives de mim, Sem Nome, Sutilíssimo amado, relincho do infinito, e vivo Porque sei de ti a tua fome, tua noite de ferrugem Teu pasto que é o meu verso orvalhado de tintas E de um verde negro teu casco e os areais Onde me pisas fundo. Hoje te canto E depois emudeço se te alcanço. E juntos Vamos tingir o espaço. De luzes. De sangue. De escarlate. 	12	515
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Desejei te mostrar minha forma humana Afastada de todo da velhice. Por isso É que te chamo a ti desde criança E adolescente e mulher, também contigo Em chamamento convivi. E tive corpo e cara preciosos E brisas crespas numa voz tão rara Que se tivesses vindo àquele tempo Me verias a mim num corrido de horas Um demoroso estar de muitos noivos. E de todos, Soturno, nenhum foi tão coalescente Tão colado à minha carne, como tu foste, ausente. Dirás demasiado. Mas fosca e acanhada, hoje, Peço-te com o luzir dos ossos Com a fragilidade de uma espuma n’água Que me visites antes do adeus da minha palavra. 	15	618
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Lavores, cordas e batalhas O que me vem da alma. Lavor Porque trabalho sobre o teu rosto De palha: construo o impossível Meu senhor. Cordas, porque te amarro Com as turquesas informes do desejo. E um sem fim de batalhas Porque prender a ti num coraçõa de fêmea É querer lavores: o quebradiço constante Porque tento com a palha A finura perfeita de um semblante. E o que deve fazer Quem não se lembra mais do mais perfeito E de si mesma só tem o humano gesto? 	14	467
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	De montanhas e barcas nada sei. Mas sei a trajetória de uma altura E certa fundura de águas E há de me levar a ti uma das duas. De ares e asas não percebo nada. Mas atravesso abismos e um vazio de avessos Para tocar a luz do teu começo. Das pedras só conheço as ágatas. Ams arranco do xisto as esmeraldas Se me disseres que é o verde a dádiva Que responde as perguntas da Ilusão. E posso me ferir no gelo das espadas Se me quiseres banhada de vermelho. Em minhas muitas vidas hei de te perseguir. Em sucessivas mortes hei de chamar este teu ser sem nome Ainda que por fadiga ou plenitude, destruas o poeta Destruindo o Homem. 	17	637
SOBRE A TUA GRANDE FACE	1986	(SEM TITULO)	Escaldante, Obscuro. Escaldante teu sopro Sobre o fosco fechado da garganta. Palavras que pensei acantonadas Ressurgem diante do toque novo: Carrascais. Gárgulas. Emergindo do luto Vem vindo um lago de surpreendimento Recriando musgo. Voltam as seduções. Volta a minha própria cara seduzida Pelo teu duplo rosto: metade raízes Oquidões e poço, metade o que nào sei: Eternidade. E volta o fervente langor Os sais, o mal que tem sido esta luta Na tua arena crispada de punhais. E destes versos, e da minha própria exuberância E excesso, há de ficar em ti o mais sombroso. Dirás: que instante de dor e intelecto Quando sonhei os poetas na Terra. Carne e poeira O perecível, exsudando centelha. 	18	704
POEMAS MALDITOS GOZOSOS E DEVOTOS	1994	I	Pés burilados Luz alabastro Mandou seu filho Ser trespassado Nós pés de carne Nas mãos de carne No peito vivo. De carne. Pés burilados Fino formão Dedo alongado agarrando homens Galáxias. Corpo de homem? Não sei. Cuidado. Vive do grito De seus animais feridos Vive do sangue de poetas, de crianças E do martírio de homens Mulheres santas. Temo que se aperceba De umas misérias de mim. Ou de veladas grandezas Soberbas De alguns neurônios que tenho Tão ricos, tão carmesins Tem esfaimada fome Do teu todo que lateja. Se tenho a pedir, não peço. Contente, eu mais lhe agradeço Quanto maior a distância. E só porisso uma dança, vezenquando Se faz nos meus ossos velhos. Cantando e dançando, digo: Meu Deus, por tamanho esquecimento Desta que sou, fiapo, da terra um cisco Beijo-te pés e artelhos. Pés burilados Luz-alabastro Mandou seu filho Ser trespassado Nos pés de carne Nas mãos de carne No peito vivo. De carne. Cuidado. 	42	949
POEMAS MALDITOS GOZOSOS E DEVOTOS	1994	II	Rasteja e espreita Levita e deleita É negro. Com luz de ouro. É branco e escuro. Tem muito de foice E furo. Se tu és vidro É punho. Estilhaça. É murro. Se tu és água É tocha. É máquina Poderosa se tu és rocha. Um olfato que aspira Teu rastro. Um construtor De finitutes gastas. É Deus. Um sedutor nato. 	17	316
POEMAS MALDITOS GOZOSOS E DEVOTOS	1994	III	Caio sobre teu colo. Me retalhas. Quem sou? Tralhas, do teu divino humor. Corronhadas exatas De tuas mãos sagradas. Me queres esbatida, gasta E antegozas o gosto De um trêmulo Nada. Me devoras Com teus dentes ocos. A ti me incorporo A contra-gosto. Sou agora fúria E descontrole. Agito-me desordenado Nos teus moles. Sou façanha Escuro pulsante Fera doente. À tua semelhança: Homem. 	22	389
POEMAS MALDITOS GOZOSOS E DEVOTOS	1994	IV	Doem-te as veias? Pulsaram porque fizeste Do barro dos homens. E agora dói-te a Razão? Se me visses fazer Panelas, cuias E depois de prontas Me visses Aquecê-las a um ponto A um grande fogo Até fazê-las desaparecer Dirias que sou demente Louca? Assim fizeste aos homens. Me deste vida e morte. Não te dói o peito? Eu preferia A grande noite negra A esta luz irracional da Vida. 	19	385
